mode,date,day_of_week,bound,min_delay,min_gap,location
Bus,2024-01-04,Thursday,NA,24,48,OTHER
Bus,2024-01-04,Thursday,W,20,40,OTHER
Bus,2024-01-04,Thursday,S,10,20,OTHER
Bus,2024-01-04,Thursday,W,25,50,OTHER
Bus,2024-01-04,Thursday,S,8,16,OTHER
Bus,2024-01-04,Thursday,N,20,40,OTHER
Bus,2024-01-04,Thursday,S,14,28,OTHER
Bus,2024-01-04,Thursday,S,10,20,OTHER
Bus,2024-01-04,Thursday,E,20,39,OTHER
Bus,2024-01-04,Thursday,W,8,16,OTHER
Bus,2024-01-04,Thursday,S,16,32,OTHER
Bus,2024-01-04,Thursday,S,9,18,OTHER
Bus,2024-01-04,Thursday,N,6,12,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,S,11,22,OTHER
Bus,2024-01-04,Thursday,W,15,30,OTHER
Bus,2024-01-04,Thursday,W,15,30,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,E,9,18,OTHER
Bus,2024-01-04,Thursday,S,12,24,OTHER
Bus,2024-01-04,Thursday,W,8,16,OTHER
Bus,2024-01-04,Thursday,N,0,0,OTHER
Bus,2024-01-04,Thursday,S,11,22,OTHER
Bus,2024-01-04,Thursday,E,15,30,DUNDAS
Bus,2024-01-04,Thursday,NA,20,40,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,W,12,24,OTHER
Bus,2024-01-04,Thursday,W,16,32,OTHER
Bus,2024-01-04,Thursday,E,28,56,OTHER
Bus,2024-01-04,Thursday,S,15,30,OTHER
Bus,2024-01-04,Thursday,NA,14,28,OTHER
Bus,2024-01-04,Thursday,E,20,40,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,NA,5,10,OTHER
Bus,2024-01-04,Thursday,N,55,110,OTHER
Bus,2024-01-04,Thursday,W,30,60,OTHER
Bus,2024-01-04,Thursday,N,22,44,OTHER
Bus,2024-01-04,Thursday,N,10,20,OTHER
Bus,2024-01-04,Thursday,S,204,79,OTHER
Bus,2024-01-04,Thursday,E,12,24,OTHER
Bus,2024-01-04,Thursday,N,10,20,OTHER
Bus,2024-01-04,Thursday,E,18,27,OTHER
Bus,2024-01-04,Thursday,W,8,16,OTHER
Bus,2024-01-04,Thursday,N,9,18,OTHER
Bus,2024-01-04,Thursday,E,13,26,DUNDAS
Bus,2024-01-04,Thursday,W,0,0,OTHER
Bus,2024-01-04,Thursday,N,10,20,OTHER
Bus,2024-01-04,Thursday,S,0,0,YORKDALE
Bus,2024-01-04,Thursday,W,12,24,OTHER
Bus,2024-01-04,Thursday,W,18,36,OTHER
Bus,2024-01-04,Thursday,N,5,10,OTHER
Bus,2024-01-04,Thursday,W,12,24,OTHER
Bus,2024-01-04,Thursday,E,15,30,OTHER
Bus,2024-01-04,Thursday,E,20,40,OTHER
Bus,2024-01-04,Thursday,E,12,24,OTHER
Bus,2024-01-04,Thursday,W,14,28,OTHER
Bus,2024-01-04,Thursday,E,110,125,DUNDAS
Bus,2024-01-04,Thursday,N,10,20,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,N,14,28,OTHER
Bus,2024-01-04,Thursday,E,7,15,OTHER
Bus,2024-01-04,Thursday,N,10,20,OTHER
Bus,2024-01-04,Thursday,N,24,48,YORKDALE
Bus,2024-01-04,Thursday,NA,9,18,OTHER
Bus,2024-01-04,Thursday,S,8,16,OTHER
Bus,2024-01-04,Thursday,E,13,26,OTHER
Bus,2024-01-04,Thursday,W,45,53,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,W,45,57,OTHER
Bus,2024-01-04,Thursday,W,15,30,OTHER
Bus,2024-01-04,Thursday,N,9,18,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,N,12,24,OTHER
Bus,2024-01-04,Thursday,E,6,12,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,W,18,36,OTHER
Bus,2024-01-04,Thursday,S,12,24,OTHER
Bus,2024-01-04,Thursday,E,12,24,DUNDAS
Bus,2024-01-04,Thursday,S,10,20,OTHER
Bus,2024-01-04,Thursday,E,11,22,OTHER
Bus,2024-01-04,Thursday,S,24,48,OTHER
Bus,2024-01-04,Thursday,N,9,17,OTHER
Bus,2024-01-04,Thursday,E,6,12,OTHER
Bus,2024-01-04,Thursday,S,10,20,OTHER
Bus,2024-01-04,Thursday,S,10,20,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,W,8,16,OTHER
Bus,2024-01-04,Thursday,N,8,16,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,S,15,30,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,N,11,23,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,NA,10,20,OTHER
Bus,2024-01-04,Thursday,N,0,30,OTHER
Bus,2024-01-04,Thursday,W,15,30,OTHER
Bus,2024-01-04,Thursday,NA,10,20,OTHER
Bus,2024-01-04,Thursday,N,12,24,OTHER
Bus,2024-01-04,Thursday,W,10,20,OTHER
Bus,2024-01-04,Thursday,W,20,40,OTHER
Bus,2024-01-04,Thursday,W,12,24,OTHER
Bus,2024-01-04,Thursday,N,0,0,OTHER
Bus,2024-01-04,Thursday,S,36,52,OTHER
Bus,2024-01-04,Thursday,S,12,24,OTHER
Bus,2024-01-04,Thursday,S,5,10,DUNDAS
Bus,2024-01-04,Thursday,W,7,14,OTHER
Bus,2024-01-04,Thursday,E,18,36,OTHER
Bus,2024-01-04,Thursday,NA,480,460,DUNDAS
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,NA,252,282,DUNDAS
Bus,2024-01-04,Thursday,N,30,60,OTHER
Bus,2024-01-04,Thursday,S,22,44,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,S,10,20,OTHER
Bus,2024-01-04,Thursday,W,13,26,OTHER
Bus,2024-01-04,Thursday,W,15,30,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,NA,12,24,OTHER
Bus,2024-01-04,Thursday,N,7,13,OTHER
Bus,2024-01-04,Thursday,NA,0,0,OTHER
Bus,2024-01-04,Thursday,E,10,20,OTHER
Bus,2024-01-04,Thursday,S,32,64,OTHER
Bus,2024-01-04,Thursday,S,31,35,OTHER
Bus,2024-01-04,Thursday,S,15,30,OTHER
Bus,2024-01-04,Thursday,NA,32,62,OTHER
Bus,2024-01-04,Thursday,NA,1,1,OTHER
Bus,2024-01-04,Thursday,N,27,47,OTHER
Bus,2024-01-04,Thursday,NA,0,0,OTHER
Bus,2024-01-04,Thursday,NA,20,40,OTHER
Bus,2024-01-04,Thursday,W,20,40,DUNDAS
Bus,2024-01-04,Thursday,W,25,37,OTHER
Bus,2024-01-04,Thursday,N,98,108,OTHER
Bus,2024-01-04,Thursday,NA,13,26,OTHER
Bus,2024-01-04,Thursday,NA,0,0,OTHER
Bus,2024-01-04,Thursday,S,9,39,OTHER
Bus,2024-01-04,Thursday,NA,20,40,OTHER
Bus,2024-01-04,Thursday,S,20,40,OTHER
Bus,2024-01-05,Friday,N,210,215,OTHER
Bus,2024-01-05,Friday,N,5,10,OTHER
Bus,2024-01-05,Friday,W,20,40,OTHER
Bus,2024-01-05,Friday,E,1,25,OTHER
Bus,2024-01-05,Friday,S,20,40,OTHER
Bus,2024-01-05,Friday,S,15,15,OTHER
Bus,2024-01-05,Friday,E,6,15,OTHER
Bus,2024-01-05,Friday,E,1,18,OTHER
Bus,2024-01-05,Friday,N,9,19,YORKDALE
Bus,2024-01-05,Friday,NA,1,1,OTHER
Bus,2024-01-05,Friday,NA,7,15,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,W,15,15,OTHER
Bus,2024-01-05,Friday,S,9,18,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,E,6,19,OTHER
Bus,2024-01-05,Friday,NA,0,0,OTHER
Bus,2024-01-05,Friday,S,0,0,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,N,8,16,OTHER
Bus,2024-01-05,Friday,NA,1,1,OTHER
Bus,2024-01-05,Friday,NA,56,80,OTHER
Bus,2024-01-05,Friday,N,0,0,OTHER
Bus,2024-01-05,Friday,W,34,68,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,N,6,12,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,N,8,16,OTHER
Bus,2024-01-05,Friday,E,20,38,OTHER
Bus,2024-01-05,Friday,S,11,22,OTHER
Bus,2024-01-05,Friday,N,12,24,OTHER
Bus,2024-01-05,Friday,W,20,40,OTHER
Bus,2024-01-05,Friday,W,20,40,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,E,24,35,OTHER
Bus,2024-01-05,Friday,E,24,31,OTHER
Bus,2024-01-05,Friday,W,452,460,OTHER
Bus,2024-01-05,Friday,N,63,73,OTHER
Bus,2024-01-05,Friday,NA,447,457,OTHER
Bus,2024-01-05,Friday,N,12,24,OTHER
Bus,2024-01-05,Friday,W,15,30,OTHER
Bus,2024-01-05,Friday,S,8,16,OTHER
Bus,2024-01-05,Friday,W,27,58,OTHER
Bus,2024-01-05,Friday,NA,22,35,OTHER
Bus,2024-01-05,Friday,W,14,28,OTHER
Bus,2024-01-05,Friday,N,12,24,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,S,13,24,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,S,28,56,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,W,20,40,OTHER
Bus,2024-01-05,Friday,W,30,60,OTHER
Bus,2024-01-05,Friday,NA,30,60,OTHER
Bus,2024-01-05,Friday,NA,20,40,OTHER
Bus,2024-01-05,Friday,N,13,26,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,S,25,50,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,N,9,18,OTHER
Bus,2024-01-05,Friday,E,0,0,OTHER
Bus,2024-01-05,Friday,N,8,16,OTHER
Bus,2024-01-05,Friday,W,8,33,OTHER
Bus,2024-01-05,Friday,S,8,16,OTHER
Bus,2024-01-05,Friday,NA,30,60,OTHER
Bus,2024-01-05,Friday,NA,0,0,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,S,22,44,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,W,19,36,OTHER
Bus,2024-01-05,Friday,W,12,24,OTHER
Bus,2024-01-05,Friday,NA,30,60,OTHER
Bus,2024-01-05,Friday,W,20,40,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,NA,72,92,OTHER
Bus,2024-01-05,Friday,W,12,24,OTHER
Bus,2024-01-05,Friday,N,8,16,OTHER
Bus,2024-01-05,Friday,S,8,16,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,W,9,18,OTHER
Bus,2024-01-05,Friday,N,8,16,OTHER
Bus,2024-01-05,Friday,N,28,55,OTHER
Bus,2024-01-05,Friday,W,0,12,OTHER
Bus,2024-01-05,Friday,W,0,12,OTHER
Bus,2024-01-05,Friday,S,8,16,OTHER
Bus,2024-01-05,Friday,W,9,18,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,NA,55,67,OTHER
Bus,2024-01-05,Friday,N,12,24,OTHER
Bus,2024-01-05,Friday,W,22,44,OTHER
Bus,2024-01-05,Friday,W,15,30,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,N,12,24,OTHER
Bus,2024-01-05,Friday,W,15,30,OTHER
Bus,2024-01-05,Friday,W,10,16,OTHER
Bus,2024-01-05,Friday,N,33,63,OTHER
Bus,2024-01-05,Friday,E,24,48,OTHER
Bus,2024-01-05,Friday,S,5,10,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,NA,6,12,OTHER
Bus,2024-01-05,Friday,N,8,16,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,NA,10,10,OTHER
Bus,2024-01-05,Friday,N,50,100,OTHER
Bus,2024-01-05,Friday,W,8,16,OTHER
Bus,2024-01-05,Friday,NA,8,16,OTHER
Bus,2024-01-05,Friday,W,12,24,OTHER
Bus,2024-01-05,Friday,S,8,16,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,N,15,30,OTHER
Bus,2024-01-05,Friday,W,30,60,OTHER
Bus,2024-01-05,Friday,W,17,35,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,W,16,22,OTHER
Bus,2024-01-05,Friday,W,16,22,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,N,20,40,OTHER
Bus,2024-01-05,Friday,N,11,22,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,\,11,22,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,W,12,24,OTHER
Bus,2024-01-05,Friday,S,11,24,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,NA,10,20,OTHER
Bus,2024-01-05,Friday,N,14,28,OTHER
Bus,2024-01-05,Friday,N,22,42,OTHER
Bus,2024-01-05,Friday,E,11,22,OTHER
Bus,2024-01-05,Friday,S,9,18,OTHER
Bus,2024-01-05,Friday,S,20,40,OTHER
Bus,2024-01-05,Friday,NA,12,24,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,E,22,44,OTHER
Bus,2024-01-05,Friday,E,9,19,OTHER
Bus,2024-01-05,Friday,E,13,25,OTHER
Bus,2024-01-05,Friday,NA,15,30,OTHER
Bus,2024-01-05,Friday,S,11,22,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,W,14,28,OTHER
Bus,2024-01-05,Friday,W,6,12,OTHER
Bus,2024-01-05,Friday,N,39,78,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,S,8,16,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,W,30,60,OTHER
Bus,2024-01-05,Friday,W,53,74,OTHER
Bus,2024-01-05,Friday,W,53,61,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,NA,15,30,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,NA,23,39,OTHER
Bus,2024-01-05,Friday,S,15,30,OTHER
Bus,2024-01-05,Friday,E,8,16,OTHER
Bus,2024-01-05,Friday,E,9,18,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,S,15,30,OTHER
Bus,2024-01-05,Friday,E,15,30,OTHER
Bus,2024-01-05,Friday,E,12,24,OTHER
Bus,2024-01-05,Friday,NA,0,0,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,S,10,20,OTHER
Bus,2024-01-05,Friday,NA,24,64,OTHER
Bus,2024-01-05,Friday,N,10,20,OTHER
Bus,2024-01-05,Friday,S,15,30,OTHER
Bus,2024-01-05,Friday,S,6,16,OTHER
Bus,2024-01-05,Friday,NA,5,10,OTHER
Bus,2024-01-05,Friday,E,18,42,OTHER
Bus,2024-01-05,Friday,NA,20,40,OTHER
Bus,2024-01-05,Friday,NA,12,24,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,E,191,201,OTHER
Bus,2024-01-05,Friday,NA,120,155,OTHER
Bus,2024-01-05,Friday,NA,0,0,OTHER
Bus,2024-01-05,Friday,E,10,20,OTHER
Bus,2024-01-05,Friday,W,10,20,OTHER
Bus,2024-01-05,Friday,E,20,40,OTHER
Bus,2024-01-05,Friday,NA,25,55,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,S,20,40,OTHER
Bus,2024-01-06,Saturday,E,12,24,OTHER
Bus,2024-01-06,Saturday,E,12,24,OTHER
Bus,2024-01-06,Saturday,S,5,10,OTHER
Bus,2024-01-06,Saturday,E,18,46,OTHER
Bus,2024-01-06,Saturday,NA,5,10,OTHER
Bus,2024-01-06,Saturday,S,30,60,OTHER
Bus,2024-01-06,Saturday,N,20,40,OTHER
Bus,2024-01-06,Saturday,E,15,30,OTHER
Bus,2024-01-06,Saturday,NA,30,60,OTHER
Bus,2024-01-06,Saturday,W,30,60,OTHER
Bus,2024-01-06,Saturday,S,0,0,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,N,14,14,OTHER
Bus,2024-01-06,Saturday,NA,0,0,OTHER
Bus,2024-01-06,Saturday,N,30,30,OTHER
Bus,2024-01-06,Saturday,N,20,40,OTHER
Bus,2024-01-06,Saturday,W,917,922,OTHER
Bus,2024-01-06,Saturday,NA,17,28,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,N,14,28,OTHER
Bus,2024-01-06,Saturday,W,30,60,OTHER
Bus,2024-01-06,Saturday,NA,20,40,OTHER
Bus,2024-01-06,Saturday,W,14,28,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,S,0,63,OTHER
Bus,2024-01-06,Saturday,W,32,64,OTHER
Bus,2024-01-06,Saturday,W,15,30,OTHER
Bus,2024-01-06,Saturday,E,12,24,OTHER
Bus,2024-01-06,Saturday,S,9,18,OTHER
Bus,2024-01-06,Saturday,NA,32,64,OTHER
Bus,2024-01-06,Saturday,N,18,36,OTHER
Bus,2024-01-06,Saturday,N,30,60,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,N,8,16,OTHER
Bus,2024-01-06,Saturday,NA,15,30,OTHER
Bus,2024-01-06,Saturday,N,18,36,OTHER
Bus,2024-01-06,Saturday,S,30,52,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,N,9,18,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,E,20,40,OTHER
Bus,2024-01-06,Saturday,W,14,28,OTHER
Bus,2024-01-06,Saturday,N,4,9,OTHER
Bus,2024-01-06,Saturday,E,7,14,OTHER
Bus,2024-01-06,Saturday,W,15,30,OTHER
Bus,2024-01-06,Saturday,E,0,0,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,S,9,18,OTHER
Bus,2024-01-06,Saturday,N,9,18,OTHER
Bus,2024-01-06,Saturday,N,27,50,OTHER
Bus,2024-01-06,Saturday,W,13,26,OTHER
Bus,2024-01-06,Saturday,N,9,18,OTHER
Bus,2024-01-06,Saturday,E,20,40,OTHER
Bus,2024-01-06,Saturday,S,9,18,OTHER
Bus,2024-01-06,Saturday,E,12,24,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,N,251,279,OTHER
Bus,2024-01-06,Saturday,W,9,18,OTHER
Bus,2024-01-06,Saturday,N,20,40,OTHER
Bus,2024-01-06,Saturday,NA,20,40,OTHER
Bus,2024-01-06,Saturday,E,6,12,OTHER
Bus,2024-01-06,Saturday,S,18,36,OTHER
Bus,2024-01-06,Saturday,E,6,12,OTHER
Bus,2024-01-06,Saturday,NA,9,18,OTHER
Bus,2024-01-06,Saturday,E,14,28,OTHER
Bus,2024-01-06,Saturday,W,20,40,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,NA,25,50,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,W,20,40,OTHER
Bus,2024-01-06,Saturday,N,22,44,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,NA,8,16,OTHER
Bus,2024-01-06,Saturday,W,8,16,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,N,15,30,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,S,17,34,OTHER
Bus,2024-01-06,Saturday,S,8,15,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,S,7,15,OTHER
Bus,2024-01-06,Saturday,N,22,34,OTHER
Bus,2024-01-06,Saturday,W,7,14,OTHER
Bus,2024-01-06,Saturday,N,20,40,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,W,11,22,OTHER
Bus,2024-01-06,Saturday,NA,9,18,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,N,30,78,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,S,9,18,OTHER
Bus,2024-01-06,Saturday,E,15,30,OTHER
Bus,2024-01-06,Saturday,N,19,41,OTHER
Bus,2024-01-06,Saturday,NA,30,60,OTHER
Bus,2024-01-06,Saturday,E,25,50,OTHER
Bus,2024-01-06,Saturday,NA,0,0,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,NA,14,39,OTHER
Bus,2024-01-06,Saturday,NA,9,18,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,NA,20,40,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,N,40,73,OTHER
Bus,2024-01-06,Saturday,N,0,0,OTHER
Bus,2024-01-06,Saturday,S,21,42,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,N,116,146,OTHER
Bus,2024-01-06,Saturday,W,7,14,OTHER
Bus,2024-01-06,Saturday,S,9,18,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,E,390,420,OTHER
Bus,2024-01-06,Saturday,N,12,24,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,E,25,50,OTHER
Bus,2024-01-06,Saturday,E,47,57,OTHER
Bus,2024-01-06,Saturday,W,19,29,OTHER
Bus,2024-01-06,Saturday,NA,123,133,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,W,18,36,OTHER
Bus,2024-01-06,Saturday,E,20,40,OTHER
Bus,2024-01-06,Saturday,S,8,16,OTHER
Bus,2024-01-06,Saturday,W,49,69,OTHER
Bus,2024-01-06,Saturday,S,0,0,OTHER
Bus,2024-01-06,Saturday,E,20,40,OTHER
Bus,2024-01-06,Saturday,W,51,77,OTHER
Bus,2024-01-06,Saturday,W,52,62,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,E,0,0,OTHER
Bus,2024-01-06,Saturday,W,20,40,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,S,28,56,OTHER
Bus,2024-01-06,Saturday,NA,12,24,OTHER
Bus,2024-01-06,Saturday,N,20,40,OTHER
Bus,2024-01-06,Saturday,W,20,40,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,W,10,20,OTHER
Bus,2024-01-06,Saturday,NA,17,34,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,N,9,18,OTHER
Bus,2024-01-06,Saturday,N,9,18,OTHER
Bus,2024-01-06,Saturday,NA,15,30,OTHER
Bus,2024-01-06,Saturday,NA,0,0,OTHER
Bus,2024-01-06,Saturday,NA,20,40,OTHER
Bus,2024-01-06,Saturday,NA,10,20,OTHER
Bus,2024-01-06,Saturday,S,20,40,OTHER
Bus,2024-01-06,Saturday,E,10,20,OTHER
Bus,2024-01-06,Saturday,E,21,43,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,N,10,20,OTHER
Bus,2024-01-06,Saturday,S,10,20,OTHER
Bus,2024-01-06,Saturday,W,12,24,OTHER
Bus,2024-01-06,Saturday,N,180,205,OTHER
Bus,2024-01-06,Saturday,W,0,0,OTHER
Bus,2024-01-07,Sunday,W,15,30,OTHER
Bus,2024-01-07,Sunday,N,0,0,OTHER
Bus,2024-01-07,Sunday,E,0,0,OTHER
Bus,2024-01-07,Sunday,N,20,40,OTHER
Bus,2024-01-07,Sunday,W,15,30,OTHER
Bus,2024-01-07,Sunday,NA,15,30,OTHER
Bus,2024-01-07,Sunday,S,30,60,OTHER
Bus,2024-01-07,Sunday,E,0,0,OTHER
Bus,2024-01-07,Sunday,E,5,10,OTHER
Bus,2024-01-07,Sunday,N,15,30,OTHER
Bus,2024-01-07,Sunday,N,0,0,OTHER
Bus,2024-01-07,Sunday,NA,0,0,DUNDAS
Bus,2024-01-07,Sunday,N,15,30,DUNDAS
Bus,2024-01-07,Sunday,E,3,7,OTHER
Bus,2024-01-07,Sunday,W,9,21,OTHER
Bus,2024-01-07,Sunday,E,8,16,OTHER
Bus,2024-01-07,Sunday,N,4,7,OTHER
Bus,2024-01-07,Sunday,W,20,20,DUNDAS
Bus,2024-01-07,Sunday,S,10,20,OTHER
Bus,2024-01-07,Sunday,N,55,110,OTHER
