mode,date,day_of_week,bound,min_delay,min_gap,location,line
Streetcar,2024-06-24,Monday,W,6,12,OTHER,OTHER
Streetcar,2024-06-24,Monday,S,3,6,OTHER,510
Streetcar,2024-06-24,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,11,21,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,11,21,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,53,63,OTHER,501
Streetcar,2024-06-24,Monday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-24,Monday,E,60,65,OTHER,501
Streetcar,2024-06-24,Monday,E,10,20,OTHER,501
Streetcar,2024-06-24,Monday,E,5,10,OTHER,501
Streetcar,2024-06-24,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,S,0,0,OTHER,510
Streetcar,2024-06-24,Monday,W,92,102,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-06-24,Monday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,18,28,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,0,0,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,8,16,OTHER,501
Streetcar,2024-06-24,Monday,W,8,16,OTHER,OTHER
Streetcar,2024-06-24,Monday,S,9,18,OTHER,501
Streetcar,2024-06-24,Monday,W,63,71,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,16,26,DUNDAS,OTHER
Streetcar,2024-06-24,Monday,W,51,61,OTHER,OTHER
Streetcar,2024-06-24,Monday,NA,0,0,OTHER,501
Streetcar,2024-06-24,Monday,W,0,0,OTHER,501
Streetcar,2024-06-24,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,NA,10,20,DUNDAS,OTHER
Streetcar,2024-06-25,Tuesday,E,20,40,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,W,8,16,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,4,11,OTHER,501
Streetcar,2024-06-25,Tuesday,NA,6,12,OTHER,510
Streetcar,2024-06-25,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,10,20,OTHER,501
Streetcar,2024-06-25,Tuesday,W,24,32,DUNDAS,OTHER
Streetcar,2024-06-25,Tuesday,E,13,23,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,12,22,OTHER,501
Streetcar,2024-06-25,Tuesday,E,11,21,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,11,21,OTHER,501
Streetcar,2024-06-25,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,S,0,0,OTHER,501
Streetcar,2024-06-25,Tuesday,E,13,23,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,N,4,7,OTHER,510
Streetcar,2024-06-25,Tuesday,S,10,20,OTHER,501
Streetcar,2024-06-25,Tuesday,NA,0,0,DUNDAS,OTHER
Streetcar,2024-06-25,Tuesday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,11,22,DUNDAS,OTHER
Streetcar,2024-06-25,Tuesday,E,13,21,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-25,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,39,48,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,E,8,16,OTHER,501
Streetcar,2024-06-25,Tuesday,NA,10,20,OTHER,501
Streetcar,2024-06-25,Tuesday,W,7,14,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,N,8,16,OTHER,510
Streetcar,2024-06-25,Tuesday,S,0,0,OTHER,OTHER
Streetcar,2024-06-25,Tuesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-25,Tuesday,S,0,0,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,NA,20,40,OTHER,501
Streetcar,2024-06-26,Wednesday,NA,4,14,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,46,56,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,10,20,OTHER,501
Streetcar,2024-06-26,Wednesday,S,20,40,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,18,28,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,27,35,DUNDAS,OTHER
Streetcar,2024-06-26,Wednesday,NA,17,27,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,10,20,OTHER,501
Streetcar,2024-06-26,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,E,17,27,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,E,20,30,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,N,9,18,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,S,4,7,OTHER,510
Streetcar,2024-06-26,Wednesday,W,21,31,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,S,4,7,OTHER,510
Streetcar,2024-06-26,Wednesday,S,0,0,OTHER,510
Streetcar,2024-06-26,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,N,10,20,OTHER,501
Streetcar,2024-06-26,Wednesday,E,60,68,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-26,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,E,10,20,OTHER,501
Streetcar,2024-06-26,Wednesday,S,0,0,OTHER,510
Streetcar,2024-06-26,Wednesday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-26,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,18,25,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,25,31,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,S,0,0,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,W,0,0,OTHER,501
Streetcar,2024-06-26,Wednesday,E,8,16,OTHER,OTHER
Streetcar,2024-06-26,Wednesday,E,37,47,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,17,34,OTHER,501
Streetcar,2024-06-27,Thursday,W,8,16,OTHER,501
Streetcar,2024-06-27,Thursday,S,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,13,23,OTHER,501
Streetcar,2024-06-27,Thursday,W,11,21,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,8,16,OTHER,OTHER
Streetcar,2024-06-27,Thursday,NA,1,6,OTHER,OTHER
Streetcar,2024-06-27,Thursday,NA,8,16,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,15,25,OTHER,OTHER
Streetcar,2024-06-27,Thursday,N,20,24,OTHER,510
Streetcar,2024-06-27,Thursday,E,23,33,OTHER,OTHER
Streetcar,2024-06-27,Thursday,S,0,0,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,15,23,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,28,38,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,35,45,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,9,19,DUNDAS,OTHER
Streetcar,2024-06-27,Thursday,W,0,0,DUNDAS,OTHER
Streetcar,2024-06-27,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,501
Streetcar,2024-06-27,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,10,20,OTHER,501
Streetcar,2024-06-27,Thursday,E,41,51,OTHER,501
Streetcar,2024-06-27,Thursday,W,12,22,OTHER,OTHER
Streetcar,2024-06-27,Thursday,E,0,0,OTHER,501
Streetcar,2024-06-27,Thursday,E,10,20,OTHER,501
Streetcar,2024-06-27,Thursday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-27,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,S,30,30,OTHER,OTHER
Streetcar,2024-06-28,Friday,E,9,18,OTHER,510
Streetcar,2024-06-28,Friday,E,9,18,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,11,20,OTHER,OTHER
Streetcar,2024-06-28,Friday,N,4,8,OTHER,510
Streetcar,2024-06-28,Friday,NA,8,16,OTHER,501
Streetcar,2024-06-28,Friday,W,17,27,OTHER,OTHER
Streetcar,2024-06-28,Friday,N,27,37,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,8,16,OTHER,501
Streetcar,2024-06-28,Friday,N,10,20,OTHER,501
Streetcar,2024-06-28,Friday,W,9,17,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,8,16,OTHER,501
Streetcar,2024-06-28,Friday,NA,4,8,OTHER,510
Streetcar,2024-06-28,Friday,E,10,20,OTHER,501
Streetcar,2024-06-28,Friday,N,12,22,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,25,35,OTHER,OTHER
Streetcar,2024-06-28,Friday,E,8,16,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,S,10,20,DUNDAS,OTHER
Streetcar,2024-06-28,Friday,N,3,5,OTHER,510
Streetcar,2024-06-28,Friday,E,8,12,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,S,0,0,OTHER,510
Streetcar,2024-06-28,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-28,Friday,N,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,5,10,OTHER,501
Streetcar,2024-06-28,Friday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-28,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,S,0,0,OTHER,OTHER
Streetcar,2024-06-28,Friday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-28,Friday,S,0,0,DUNDAS,OTHER
Streetcar,2024-06-28,Friday,N,0,0,DUNDAS,OTHER
Streetcar,2024-06-28,Friday,E,6,12,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,30,40,OTHER,OTHER
Streetcar,2024-06-28,Friday,W,41,51,OTHER,OTHER
Streetcar,2024-06-28,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,S,15,25,OTHER,OTHER
Streetcar,2024-06-29,Saturday,NA,10,20,DUNDAS,OTHER
Streetcar,2024-06-29,Saturday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-29,Saturday,N,0,0,DUNDAS,OTHER
Streetcar,2024-06-29,Saturday,W,0,0,OTHER,OTHER
Streetcar,2024-06-29,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,E,5,15,OTHER,OTHER
Streetcar,2024-06-29,Saturday,N,10,20,OTHER,501
Streetcar,2024-06-29,Saturday,E,9,18,OTHER,OTHER
Streetcar,2024-06-29,Saturday,S,10,20,OTHER,501
Streetcar,2024-06-29,Saturday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-29,Saturday,E,10,20,OTHER,501
Streetcar,2024-06-29,Saturday,E,9,18,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,E,14,24,OTHER,OTHER
Streetcar,2024-06-29,Saturday,S,10,20,DUNDAS,OTHER
Streetcar,2024-06-29,Saturday,E,13,23,OTHER,501
Streetcar,2024-06-29,Saturday,W,0,0,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,0,0,OTHER,OTHER
Streetcar,2024-06-29,Saturday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-29,Saturday,E,10,20,OTHER,501
Streetcar,2024-06-29,Saturday,W,7,14,DUNDAS,OTHER
Streetcar,2024-06-29,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-06-29,Saturday,N,4,14,OTHER,OTHER
Streetcar,2024-06-29,Saturday,NA,0,0,OTHER,510
Streetcar,2024-06-29,Saturday,NA,0,0,OTHER,510
Streetcar,2024-06-29,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,8,16,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,16,26,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,16,26,OTHER,501
Streetcar,2024-06-29,Saturday,E,17,27,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,E,8,16,OTHER,OTHER
Streetcar,2024-06-29,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-29,Saturday,E,10,18,OTHER,OTHER
Streetcar,2024-06-30,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,NA,10,16,DUNDAS,OTHER
Streetcar,2024-06-30,Sunday,E,15,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,8,8,OTHER,OTHER
Streetcar,2024-06-30,Sunday,N,10,20,OTHER,510
Streetcar,2024-06-30,Sunday,NA,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-06-30,Sunday,E,9,17,OTHER,OTHER
Streetcar,2024-06-30,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,NA,5,10,OTHER,OTHER
Streetcar,2024-06-30,Sunday,NA,10,18,OTHER,OTHER
Streetcar,2024-06-30,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,E,12,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-06-30,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-30,Sunday,N,23,33,OTHER,OTHER
Streetcar,2024-06-30,Sunday,S,3,6,OTHER,510
Streetcar,2024-06-30,Sunday,W,0,0,OTHER,501
Streetcar,2024-06-30,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-30,Sunday,N,3,6,OTHER,510
Streetcar,2024-06-30,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-30,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,10,30,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,19,29,OTHER,501
Streetcar,2024-06-30,Sunday,W,8,16,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,7,15,OTHER,OTHER
Streetcar,2024-06-30,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,NA,0,0,OTHER,510
Streetcar,2024-06-30,Sunday,N,10,20,OTHER,501
Streetcar,2024-06-30,Sunday,N,0,0,OTHER,OTHER
Streetcar,2024-06-30,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-30,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,11,22,OTHER,OTHER
Streetcar,2024-07-01,Monday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,18,38,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,13,23,OTHER,501
Streetcar,2024-07-01,Monday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-01,Monday,S,9,18,OTHER,510
Streetcar,2024-07-01,Monday,E,9,18,OTHER,OTHER
Streetcar,2024-07-01,Monday,N,6,11,OTHER,510
Streetcar,2024-07-01,Monday,S,10,20,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,10,20,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-07-01,Monday,S,11,21,OTHER,OTHER
Streetcar,2024-07-01,Monday,N,3,6,OTHER,510
Streetcar,2024-07-01,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,W,10,20,OTHER,501
Streetcar,2024-07-01,Monday,E,0,0,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,19,29,OTHER,501
Streetcar,2024-07-01,Monday,S,3,6,OTHER,510
Streetcar,2024-07-01,Monday,W,19,29,OTHER,OTHER
Streetcar,2024-07-01,Monday,NA,19,29,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-07-01,Monday,E,57,65,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,0,0,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,W,10,20,OTHER,501
Streetcar,2024-07-01,Monday,W,10,20,OTHER,501
Streetcar,2024-07-01,Monday,W,68,84,OTHER,OTHER
Streetcar,2024-07-01,Monday,W,46,56,OTHER,OTHER
Streetcar,2024-07-01,Monday,NA,70,80,OTHER,501
Streetcar,2024-07-01,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-07-01,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-07-01,Monday,E,16,26,OTHER,501
Streetcar,2024-07-01,Monday,W,35,45,OTHER,OTHER
Streetcar,2024-07-01,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,W,10,20,DUNDAS,OTHER
Streetcar,2024-07-01,Monday,N,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,N,20,40,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,5,15,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,18,28,OTHER,501
Streetcar,2024-07-02,Tuesday,S,10,20,OTHER,510
Streetcar,2024-07-02,Tuesday,E,83,93,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,8,16,DUNDAS,OTHER
Streetcar,2024-07-02,Tuesday,E,8,16,DUNDAS,OTHER
Streetcar,2024-07-02,Tuesday,W,8,16,DUNDAS,OTHER
Streetcar,2024-07-02,Tuesday,E,12,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,25,33,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,N,0,0,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,10,20,OTHER,501
Streetcar,2024-07-02,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,W,10,20,OTHER,501
Streetcar,2024-07-02,Tuesday,W,7,14,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,NA,111,121,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,W,10,20,OTHER,501
Streetcar,2024-07-02,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,W,47,57,OTHER,501
Streetcar,2024-07-02,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,W,10,20,OTHER,501
Streetcar,2024-07-02,Tuesday,N,10,30,OTHER,501
Streetcar,2024-07-02,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-07-02,Tuesday,NA,0,0,OTHER,501
Streetcar,2024-07-03,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,20,40,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,10,20,OTHER,501
Streetcar,2024-07-03,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,N,10,20,OTHER,510
Streetcar,2024-07-03,Wednesday,N,4,8,OTHER,510
Streetcar,2024-07-03,Wednesday,W,8,16,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,N,29,58,OTHER,510
Streetcar,2024-07-03,Wednesday,N,4,7,OTHER,510
Streetcar,2024-07-03,Wednesday,W,8,16,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,N,3,7,OTHER,510
Streetcar,2024-07-03,Wednesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-07-03,Wednesday,N,3,7,OTHER,510
Streetcar,2024-07-03,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,E,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,N,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,308,318,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,E,10,20,OTHER,501
Streetcar,2024-07-03,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-07-03,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,6,12,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,10,20,OTHER,501
Streetcar,2024-07-03,Wednesday,W,10,20,OTHER,501
Streetcar,2024-07-03,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-07-03,Wednesday,W,7,17,DUNDAS,OTHER
Streetcar,2024-07-03,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,30,60,OTHER,OTHER
Streetcar,2024-07-04,Thursday,NA,8,64,OTHER,OTHER
Streetcar,2024-07-04,Thursday,NA,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-07-04,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,0,0,DUNDAS,OTHER
Streetcar,2024-07-04,Thursday,NA,20,30,DUNDAS,OTHER
Streetcar,2024-07-04,Thursday,N,12,22,OTHER,OTHER
Streetcar,2024-07-04,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-04,Thursday,NA,70,80,OTHER,OTHER
Streetcar,2024-07-04,Thursday,W,8,16,OTHER,OTHER
Streetcar,2024-07-04,Thursday,S,9,18,OTHER,501
Streetcar,2024-07-04,Thursday,S,3,7,OTHER,510
Streetcar,2024-07-04,Thursday,NA,8,16,OTHER,OTHER
Streetcar,2024-07-04,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,N,3,7,OTHER,510
Streetcar,2024-07-04,Thursday,W,8,16,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,25,28,OTHER,510
Streetcar,2024-07-04,Thursday,E,15,25,OTHER,OTHER
Streetcar,2024-07-04,Thursday,S,0,0,OTHER,510
Streetcar,2024-07-04,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-07-04,Thursday,N,0,0,OTHER,510
Streetcar,2024-07-04,Thursday,W,0,0,DUNDAS,OTHER
Streetcar,2024-07-04,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,N,5,10,OTHER,510
Streetcar,2024-07-04,Thursday,W,22,29,OTHER,OTHER
Streetcar,2024-07-04,Thursday,W,10,20,DUNDAS,OTHER
Streetcar,2024-07-04,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,W,39,49,OTHER,501
Streetcar,2024-07-04,Thursday,NA,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-04,Thursday,N,6,12,OTHER,510
Streetcar,2024-07-04,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-04,Thursday,W,8,18,OTHER,OTHER
Streetcar,2024-07-04,Thursday,W,18,28,OTHER,501
Streetcar,2024-07-04,Thursday,W,8,18,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-07-04,Thursday,E,22,32,DUNDAS,501
Streetcar,2024-07-05,Friday,W,10,20,OTHER,501
Streetcar,2024-07-05,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-07-05,Friday,E,8,8,OTHER,OTHER
Streetcar,2024-07-05,Friday,W,44,54,OTHER,OTHER
Streetcar,2024-07-05,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,E,0,0,OTHER,501
Streetcar,2024-07-05,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,W,10,20,OTHER,501
Streetcar,2024-07-05,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,W,10,20,DUNDAS,OTHER
Streetcar,2024-07-05,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,W,10,20,OTHER,501
Streetcar,2024-07-05,Friday,W,0,0,OTHER,501
Streetcar,2024-07-05,Friday,E,10,20,OTHER,501
Streetcar,2024-07-05,Friday,W,20,30,OTHER,501
Streetcar,2024-07-05,Friday,NA,3,6,OTHER,510
Streetcar,2024-07-05,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,E,3,6,OTHER,510
Streetcar,2024-07-05,Friday,NA,3,6,OTHER,510
Streetcar,2024-07-05,Friday,NA,12,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,S,3,6,OTHER,510
Streetcar,2024-07-05,Friday,E,0,0,DUNDAS,OTHER
Streetcar,2024-07-05,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-07-05,Friday,N,3,6,OTHER,510
Streetcar,2024-07-05,Friday,N,40,50,OTHER,OTHER
Streetcar,2024-07-05,Friday,W,76,86,OTHER,OTHER
Streetcar,2024-07-05,Friday,S,0,0,OTHER,510
Streetcar,2024-07-05,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-07-05,Friday,NA,10,20,OTHER,OTHER
